,구분,질문,답변
39,팁,"안녕하세요. 4년가량된 준신축빌라에 거주중입니다.초등학교 걸어서 3~5분거리 빌라인데 인근 부동산에 거래 내놓았는데 보러오는 사람이 아예없어요.지금이 시기가 시기인지라 그런건지, 빌라자체가 매매가 어려운 건지 도통 모르겠어요.구매가격보다는 훨씬 저렴하게 내놓았고, 인근 아파트시세보다도 2억5천정도 저렴한데 보러오는 이가 1년째 하나도 없다니 매매가 참 막막합니다.가격을 더 낮추면 매매가 가능할지.. 궁금하네요 ~아 저희는 여기가 살기 괜찮은데 아이 진학문제로 2년후쯤 타지역 이사 예정이라 미리 매매하고 월세로 갈아타려고 합니다~혹시 매매팁이 있다면 답변부탁드립니다🙂","현재 부동산 시장 내 거래가 없는 것도 문제지만 최근 전세사기 및 깡통전세가 대부분 빌라에서 발생되어지는 만큼 빌라의 수요가 거의 없는게 사실입니다, 아무리 시세보다 싸게 내놓아도 현 시세를 믿을 수 없는 것 또한 이유이기도 하구요, 빌라의 매매를 위해서는 해당지역내 부동산을 통해 중개사에게 일정한 혜택을 주는 조건부 중개계약을 통해 진행하는게 유리할 수 있으니, 해당부동산을 통해 그 방법등을 문의해보시는게 좋을듯 보입니다."
40,팁,"긴 글이지만 꼭 한번 읽어주시고 답변 주시면 감사 하겠습니다...빨강색 = 원고(집주인)노랑색 = 피고(글쓴이)파랑색 = 피고(첫집주인)[원고 주장 요약]뭐 대충 이런 내용 같은데, 원고 측에서 입증 방법 이라고 내놓은 3가지가1. 다른 피고(정xx) / 원고(박xx) 의 매매 계약서2. 다른 피고(정xx) / 글쓴이와의 전세 계약서3. 소장에 명시된 부동산에 대한 등기사항전부증명서 입니다.위의 소장에 대해 아래 사진과 같이 답변서 작성 하여 제출하였고 변론기일이 9월로 잡혔습니다.글쓴이 입증방법질문 1> 변론기일 당일 위의 답변서와 입증 방법 말고도 혹시제가 더 알아 두어야 할 것들이 있을까요?(원고 측의 새로운 주장 등)질문 2> 추후 무고죄로 맞고소를 할 예정 입니다. 무고죄 성립이 가능할까요?타지 에서 올라와 첫 전세를 들어간 곳이 하필 저런 갭투자 하는 집주인을 만나서.....휴...그래도 인생 공부 잘했다 생각하고, 기분 좋게 새 출발 해서 살고 있었는데제가 뭘 그렇게 잘못 했다고 가만히 있는 저한테 저 원고는또 한번의 고난을 주네요....저런 사람들은 벌 받아야 합니다...그동안 모은 돈을 다 털어서 라도 꼭 맞고소 할겁니다팁이 있다면 꼭 좀 도와주세요...너무 긴 글 인데 꼼꼼히 읽어봐 주시고 답변 주셔서 미리 감사 드립니다...",민사소송의 경우 무고죄가 성립하지 않습니다. 형사적으로 허위사실을 고소해야 무고죄가 성립합니다.
41,팁,얼마전 가게 계약을 했어요보증금2500만원  월임대료320만원권리금4500만원 입니다중개료가 얼마인지 알고싶은데요,서울기준으로 최대 310만원이며 공인중개사와 협의하여 정하시면 될 것으로 보이며 권리금은 법적으로 정해지지 않았으나 일반적으로 거래관행상 10%~15% 정도 권리금액에서 받습니다.
42,팁,"제가 지방에 있어 월세관리가 힘들어 부동산에 수수료를 내고 임대관리를 맡겼고 이번에 반환 받았습니다. 집안 상태를 보니 전등 2개는 나갔고 현관 센서등은 고장, 에어컨이 들어있는 앞쪽 덥개는 에어빠져 고정이 안되고 임차인이 반려동물을 키웠는지 군데 군데 바닥 찍힘과 까짐에 책장이나 문짝 파헤쳐졌습니다. 그리고 간이로 빼서 쓰는 식탁은 사용 할수 없게 파손이 되었습니다. 관리하는분이 저한테 전등(매립형)과 고장난 센서등 (매립형) 교체비용은 전등1나당 만원 센서등은 3만원이라 했고 에어빠진거도 3만원이라 했습니다. 소모품이라 집주인이 해야한다 하는데 그렇군요 하고 전등만 수리 요청했다가 전체적으로 점검하고 다시 수리요청하겠다고 일단 취소했습니다. 간이식탁 망가진것도 오래되거 소모품이라며 저한테 직접 수리를 해야한다는 식이였습니다. 생각할수록 이건 아닌것 같아서 글 남깁니다. 살고있었던 사람이 나갈때 원상복구 해야 할 책임이 있는걸로 알고 있습니다. 임대관리를 맡긴 부동산 쪽에 원상복구를 요청받거나 비용을 청구할 수 있을까요? 어떠한 방법을 취해야 하는지 답변 부탁드립니다.",원상복구는 현실적으로 어렵습니다. 그리고 계약서 확인 하시기 바랍니다.
43,팁,"주택이라던지 땅이라던지 명의를 공동명의로 할 때 보통 2명으로 하는걸 많이 봤는데 그 이상도 가능한건지, 몇명까지 할 수 있는지 궁금합니다.","부동산의 공동명의 가능한 인원은 국가 및 지역에 따라 법률이 다름에 유의해야 합니다. 일반적으로, 공동명의 자는 제한 없이 여러 명이 될 수 있습니다.공동명의의 경우, 대출이나 소유 배분에 있어서 금액과 비율이나 종류 등은 명확하게 정해져야 합니다. 합의 사항은 양 측의 동의하에 부동산 계약서나 관련 서류에 명시되어야 합니다."
44,팁,토지를 공유등기로 소유중입니다. 이를 개별등기로 바꾸고 싶은데 어떻해 해야 되는건가요?공유등기를 개별등기로 바꿀수가 있는건가요?,공유지분만큼 나눠서 각자 분할하여 개별등기를 하시려고 하는듯 합니다. 협의하여 개별등기 가능합니다.
45,팁,만일 중개수수료가 250만원 나왔다면 매수 매도인이 반반씩 부담하면 되는건가요?아님 다른식의 계산으로 하는건가요..6억원짜리 주택 매매시 중개수수료좀 알려주세요,"중개수수료는 매도인 매수인 각각 별개 이며,6억짜리 주택 매매시 중개수수료는 경기도 요율 기준으로 1천분의 4 상한요율 입니다.240만원 이내에서 당사자간 협의후 결정하게 됩니다."
46,팁,일단 가계약금을 지불후 계약금 10%내고 중도금내지 잔금일정은 어떻게 잡는게 좋을까요?올해안에 이사를 할계획입니다.중도금을 계약금 지불후 몇일정도의 텀을 주고 계약하는지요?또한 잔금은 얼마있다 지급해야 하는지 알려주세요,중도금을 계약금 지불후 몇일정도의 텀을 주고 계약하는지요?- 잔금까지 텀이 길지 않다면 일반적으로 2개월이내 정도라면 중도금없이 바로 잔금으로 갈 수도 있고 혹시나 계약파기등으로 인한 손해가 걱정되신다면 중도금을 작은 액수를 걸고 빠른 날로 잡아서 넘기는 방법도 있습니다. 잔금은 일반적으로 입주하시는 날 치르게 됩니다.
47,팁,부동산 경매 관련해서 검색해 보면 대출금이 들어있는 집을 전세로 들어와서 그 집이 경매로 넘어가 피해를 보는 세입자들을 간혹 볼 수 있습니다. 세입자들은 피해를 최소한으로 줄일려고 노력들을 하지요~~되도록 그런 집에 전세를 들지 말아야 하겠지만 다 사정이 있으니 그랬겠지요~~제가 궁금한건 세입자는 큰 피해를 보는데 반면 원래 집주인은 집이 경매로 넘어가면 어떤 과정을 거처야하고 또 어떤 피해를 보는지 상세히 알고 싶습니다. 대출금도 연체되고 전세금도 받았다면 집주인의 피해는 그리 크지 않을거란 생각이 들어서요~~너무 불공평한거 같은데~~집주인이 받는 피해에는 어떤 것들이 있는지 답변 부탁 드립니다~~,아파트가 경매에 넘어가는경우는 대출을 갚지못하여 은행에서 경매를 신청하는것 입니다. 말소기준권리보다 후순위 전세임차인은 소멸되는 권리다보니 피해를 입는것이죠. 아파트 주인은 아파트를 담보로 대출을 받았기때문에 경매로넘어간 아파트금액에서 은행이나 기타 권리자에게 모두 배당되고 남는돈을 갖게 되는것 입니다.
48,팁,먼저 상황을 설명드리겟습니다.제가 A 라는사람의 집에 전세를 들게되었습니다. 전세금으로 1억을냈구요..그런데 이제와서 알고보니 등기가 A 앞으로 안되있더군요..이유는 A 가 원래 이집 주인에게 등기를받기로되어있었답니다..하지만헌데 문제는 A 가 이집주인에게 1억5천의 빚이있었답니다.. 그래서이집주인이 1억5천을 내놓지않으면 등기도 주지않겟다고 하더군요..그리고 이집주인이 A가 결국 몇일안에 못갚으면 이집이 어디로 넘어간다고그러더라구요..A는 저에게 이런 내부사정을 하나도 말하지않고 곧있으면 자신에게 등기가온다고만 말해서 저에게 1억을받고 전세를 내줫구요..만약 이집 넘어가면 저는 어떻게하죠?..전세금 1억 도 못돌려받고 집도 날라가는건가요?,변호사와 상담해보셔야 합니다. 사기죄가 성립될수도 있는 가능성이 보입니다.아니면 민사소송을 통해 보증금반환소송을 진행하셔야 합니다.
49,팁,전세 관련법규에 대해 궁금한 것이 있어 이렇게 질문을 드립니다.2020뇬 5월에 전세를 살기 시작했습니다.전세 기간이 아직 많이 남아 있죠.이번에 아주 좋은 기회가 있어 집을 장만하려 하고 있습니다.그런데 문제는 그동안 전세금이 많이 내려서 지금 집을 나가려는데전세금을 한번에 받지 못할 상황입니다.이럴때 어떻게 하면 좋겠습니까.전세기간이 만료되지 않은 상태에서 이사를 가게되었는데 그동안 전세금이 내려서 한번에 전세금을 받지못할 상황에 어떻게 하면 안전하게 전세금을 모두 받을수 있는지 여러분에게 자문을 구합니다.많은 답변 부탁드립니다.,계약기간중에 나가시려면 임대인은 새로운 임차인을 구해달라고 요구할것 입니다. 그러나 시세가 많이 내린만큼 임대인이 금액을 낮춰주면 좋겠지만 그렇지않은경우 가격이 높아 새로운 임차인을 구하기 어려울것으로 보여집니다. 임대인과 전세금에 대한 협의부터 해보시길 바랍니다.
50,팁,나중에 소유권 이전 본등기가 되어 버리면 가압류 한 것은 어찌되나요?,처분금지가처분신청이 되면 질문자님의 허락없이 본등기는 불가능한것으로 알고 있습니다.
51,팁,땅을 사기위해 매도인과 부동산 매매계약을 했는데 계약서만 쓰고 계약금은 아직 주지 않은 상태 입니다. 그런데 마음이 바뀌어 계약을 철회 했으면 하는데.. 계약금을 어떻게 해야하는지 ... 고수님들 답변좀 부탁 드림니다,"계약이 일단 성립한 후에는 당사자의 일방이 이를 마음대로 해제할 수 없는 것이 원칙이고, 다만 주된 계약과 더불어 계약금계약을 한 경우에는 민법 제565조 제1항의 규정에 따라 임의 해제를 할 수 있기는 하나, 계약금계약은 금전 기타 유가물의 교부를 요건으로 하므로 단지 계약금을 지급하기로 약정만 한 단계에서는 아직 계약금으로서의 효력, 즉 위 민법 규정에 의해 계약해제를 할 수 있는 권리는 발생하지 않는다고 할 것이다. 따라서 당사자가 계약금의 일부만을 먼저 지급하고 잔액은 나중에 지급하기로 약정하거나 계약금 전부를 나중에 지급하기로 약정한 경우, 교부자가 계약금의 잔금이나 전부를 약정대로 지급하지 않으면 상대방은 계약금 지급의무의 이행을 청구하거나 채무불이행을 이유로 계약금약정을 해제할 수 있고, 나아가 위 약정이 없었더라면 주계약을 체결하지 않았을 것이라는 사정이 인정된다면 주계약도 해제할 수도 있을 것이나, 교부자가 계약금의 잔금 또는 전부를 지급하지 아니하는 한 계약금계약은 성립하지 아니하므로 당사자가 임의로 주계약을 해제할 수는 없다 할 것이다."
52,팁,"목동 빌라 복층 약 30평전세 3억7천 9월20일만기5월에 임차인이 역전세(지방 아파트) 맞아서, 보증금 1억 돌려줬다.저한테 임차기간 연장과 빌라 사기, 보증금 하락, 임대차 보증보험 빌미로1억 혹 월 40 달라고 함.저 와 부동산 답변 9월까지 4달 시간 남았으니, 2달 찾아보고안되면 주기로 함.5분 뒤 부동산 그 사람 역전세 비용을 줘야 하니, 전세 연장 확답을 달라고 함.알겠다 답변2일 뒤 신규 세입자 방 보려고,집 보여달라고 하니 안보여줌.그때부터 의사 불일치.임차인 이사 나갈 생각 없음.26년 3월까지 거주-> 자녀 고등학교 졸업.역전세 40만원 요구나는 못준다고 함. 신규 세입자 찾을테니 방 보여줘라.현재 전 돈 없다고 역전세 돈 못준다고 함.방 보여줄 생각 없고,임차인 월 20 달라고 함.미답변.. 줄 생각도 없고, 줄 돈도 없음.즉, 그 사람은 26년 3월까지 살테니 월 20을 2년동안 달라.부동산과 의사 소통에 있어서 안맞음.저랑도 의사 소통이 안됨.",역전세 월세를 돌려달라고 하는것에 대한 거절방법은 협의밖에 없습니다.
