구분,질문,답변
전세,안녕하세요전세계약 기간 내의 전세금 반환 요청 건에 대한 법리적 조언을 구합니다전세계약 거주중이며 전세계약 갱신 청구권 사용한 연장 상태2023.02.06 집주인에게계약 종료 희망 요청 퇴거 요청 시점 5월 까지 기한이며 이전에 가능질문사항 1.전세갱신청구권 사용 시 계약 기간 내 퇴거 시 다른 임차인은 제가 구해야 하는지 2.다른 임차인과 인대인의 계약 시 부동산 수수료 지불의무 주체3. 임대인의 거부 의사 시 계약 종료 방법 및 예상 기간미리 답변 감사드립니다관련태그: 임대차,부동산 전세계약 만료시에는 일반적으로 전세금을 전액 돌려받는 것이 관례입니다. 전세금이 큰 액수일 경우에도 동일한 절차가 적용됩니다. 일부 계약금을 받고 마지막 날에 잔금을 돌려받는 경우는 예외적인 상황일 수 있습니다.
전세,부동산 전세계약 만료로 전세금 돌려받을때집주인한테 미리 일부 계약금을 받고 마지막날에 잔금을 다 돌려받는게 맞나요?아님 전세금 전액을 다 계약 마지막날에 돌려받는게 관례인다요?전세금이 2억이 넘어가는 큰 액수라 다른집 이사갈때 전세금 돌려받는 절차가 보통 어떤지 궁금합니다.,"이 경우 집주인이 새로 바뀐 뒤 계약을 갱신한다 할지라도, 보증금이 동일하면 계약서를 쓸 필요가 없습니다. 새로운 계약서 쓰면 확정일자 소멸하므로 후순위자가 됩니다. 계약서는 보증금 증액 때 변경계약서 아니면 안 쓰는게 좋습니다. ​​​​​​​​​​​​"
전세,제가 2022년 1월 전세 계약을 했습니다 22년 8월에 집주인이 바뀐걸 모르다가 23년 3월 보일러 고장으로 계약했던 집주인에게 전화하니 집주인이 변경되었다는걸 알았습니다.8월에 변경된 집주인은 전세 계약 승계를 동의 했고 저한테 아무도 연락을 안했던 겁니다그래서 23년 3월쯤에 이 사실을 알고 계약서는 새로 작성 안하고 보증보험만 변경 한 상태입니다.질문1.  전세 종료가 24년 1월이라 집주인이 증액 없이 연장하자고 하는데 이때 계약서를 어떻게 작성해야 할지 궁금합니다.질문2. 재계약시 특약사항에 무엇을 넣으면 좋을지 알려주세요,2억 전부 보증보험가입가능합니다.
전세,안녕하세요.집주인이 전세금을 돌려주지 않고 있어 정말 어려운 상황입니다.이러지도 저러지도 못하고 있는데요.아무리 봐도 전세사기가 의심되는데 고소를 진행해도 되는지고소를 하는데 도움을 받아야 하는지 고민됩니다.전세금을 돌려받으려면 어떻게 해야 할까요?,"​임대차 계약은 불요식 행위로서, 구체적인 합의만 있다면 일정한 양식을 필요로 하지 않습니다. ​따라서, 집주인과 세입자가 문자로 임대차 계약 내용을 합의하고, 그에 따라 문자를 주고받았다면, 해당 문자는 법적 효력을 가지게 됩니다.​다만, 만약 문자가 너무 간략하거나, 불명확한 내용이 포함되어 있다면, 법적 분쟁이 발생할 경우, 법원에서 문자의 효력을 인정하지 않을 가능성도 있습니다.​ 따라서, 해당 문자에는 전세금 2억, 역전세 이자의 금액, 지급 시기, 지급 방법 등이 구체적으로 명시되어 있어야 합니다.​​"
전세,"안녕하세요 부동산 전세계약을 재계약하는데 있어서계약금액은 동일하나전에 계약했을 시점보다 전세금이 내려가서집주인이 계약금은 그대로하되월세로 일정액을 주겠다고 하고계약서를 안쓰더라도 문자로 해당내용에 대해 약속하는 문자를 보내주겠다고 한 상태인데요.이럴경우에 해당 문자가 법적 효력을 가질 수 있을까요.예시, 기존 전세계약 3억새로 전세계약 2억다만 3억 그대로하고 나머지 1억에 대해 역전세 이자 지급",보통 이런경우 대서료로 5만원~10만원정도 받는데이건 규정이 있는것이 아니라 주변 부동산 여러곳에 문의해보시고 저렴한곳에서 하시면좋을것 같습니다.
전세,"최근 집주인이 바뀌었고, 주차관련 관리비 문제로 계약서를 다시 작성하기로하였습니다.이때, 부동산을 끼고 계약을 하면, 중개비를 전세금에 맞춰세 내야하나요? 무료로 할 수 있나요?부동산안끼고 하기엔.. 쫌 그래서요..부동산끼면 어느정도 비용이 발생하나요?","부동산 전세계약시 주의사항​​옵션상태, ​집상태 등​이상이 없는지 꼼꼼히 확인하고​계약금 또는 가계약금 보내기 전등기부등본 임대인 과 계좌번호 임대인 맞는지 확인하고​계약내용. 어떤것들 해주기로 한 부분 이런 내용 문서화로 꼭 남겨두고​임대인 계좌로 입금하면 됩니다.​임대인 얼굴보고 신분증 확인하기. 계좌번호 맞는지 확인. 등기부등본 확인​​확인사항들 확인하고계약서 작성하고 확정일자 받고​잔금과 전입신고는 동시이행관계여서​잔금 하고 전입신고 하기.​​혹시 불안하면​​안전장치로 전세보증보험 가입하면 됩니다."
전세,"곧 이사를 하게 되는데요현재 있는 집이 빠져야 다음 이사 가는 집으로 전세금이랑 보낼 수 있는데전세계약시 주의사항 같은거 알려주세요예를 들어서, 등기부등본의 어떤걸 봐야 한다던지 알려주세요",잔금일이 나와야 잔금일 기준 1개월 이내에 전세자금대출 신청합니다. 님의 이사 일정에 따라 빨리 잔금일 확정지으세요
전세,가계약 한 상태입니다. 잔금일 : 11월 3일에서 협의(임대인 이사 날짜 맞춰주는 조건)통화내용으로는 2주가 안 걸릴것으로 소통잔금일이 나와야 버팀목 전세대출이 나오는데 지속적으로 부동산에서 답변을 미루고 있습니다. 이런 경우 가계약 파기가 가능할까요?언제까지 기다리는게 맞는걸까요?,원칙상 임대차계약이 만료되지 않은 상황(갱신된 계약 제외)에서는 다른 특별한 사정(임대인의 채무불이행 등)이 없는 한 임차인이 임의로 계약을 해지할 수 없습니다.​결국 임대차계약 기간 중에는 합의 해지를 하는 수밖에 없으며 합의 내용에 따라 임차인이 금전을 부담하는 조건으로 합의되는 경우가 있습니다.​위 사안의 경우 임대인이 100만 원 지급을 조건으로 합의 해지를 해준 것으로 해석될 여지가 있습니다. 다만 이미 계약을 해지하기로 합의하였는데 추후 100만 원을 달라고 하였다면 애초 없던 합의 해지 조건을 제시한 것으로 이에 관한 승낙이 없었으므로 부당이득반환 청구가 가능할 것입니다.
전세,안녕하세요 제가 재작년에 약 2억원정도되는 전세를 들어갓었는데요 그집에서 11개월 정도 살다가 집을 하나 구입하게 되서집주인한테 집을 내놔도 되냐고 물어보니 그러라고 해서 집을 내놓고 부동산에서 집을 보여주고 집을 계약할 말이 나오기 시작하니 계약기간이 1년이나 남앗다며 다른 세입자를 구해와서 재계약을 하려면 자기가 계약서를 써주는 수고비로 100만원을 요구하더라구요싫으면 그냥 2년을 채워서 살라고 하더라구요당연히 세입자도 제가 구했고 당시 전세를 나가면서 중개 수수료도 제가 지불 했어요당시에는 구입한 집 계약금을 넣은 상태여서 울며 겨자먹기로 100만원을 못받았는데 혹시 부당이득금 반환소송으로 이 돈을 받을수있을까요? 제가 전세집 들어갈때도 집주인은 전 세입자에게 이것 저것 꼬투리를 잡아서 보증금을 덜 주려는 분위기가 있었어요집주인은 빌라를 수십채 가지고 있는 사람이라고 하더라구요,"만기에 맞춰 내줘야 합니다.안 된다고 반박할 수 있지만, 임대인이 한두달 연장해서 봐달라고 하면임차인 입장에서는 어쩔 수가 없습니다.소송 가서 판결문 받고, 그래도 안 주면 경매를 신청해야 하는데,그러면 거의 1년 걸리니 어떻게 해볼 방법이 없습니다."
전세,2023년 10월7일 계약만료이고 10월10일까지 은행에 대출금 상환을해야 합니다. (현재 이자 88000원씩나옴)2달전 미리 나간다고 말씀드렸는데 계약만료시점이아닌 10월31일에 집을빼줄수있냐 라고 하면서계약연장1달을 하자고합니다  (이자는 내가부담)나는 다른곳 가야하고 이 대출때문에 다른대출이 안되서 빠르게 빼고싶은데집주인은 통상1~2달은 원래 그렇다고 그냥 1달더 하라고합니다이게 말이되는소린가요?법적으로 조치불가일까요?계약1달연장 안하면 어떻게 될까요?? 집주인이 전세는 그냥그렇다고 받아드리라고만하네요 해결법좀부탁드립니다.,"동생이 재계약에 대한 동의를 문자로 보낸 것은 재계약에 동의한 것으로 간주될 수 있습니다. 하지만, 정식 계약서가 작성되지 않은 상황에서는 상황이 복잡해질 수 있으므로, 동생은 집주인과의 상담을 통해 현재 상황과 원하는 이사에 대한 의견을 상세히 얘기하고 합의점을 찾는 것이 좋습니다."
전세,동생이 투룸 전세 살고 있는데 이번에 비가 많이 올 때 누수가 생겨서 집안이 곰팡이로 가득 차서 앞방으로 바꿨는데 그 시점이 전세 만료 2월 전인데 집주인이 그때 꼼수로 전세 재계약 관련 계약을 문자로 보낸 후 동생에게 동의 문자 답변을 보내라고 해서 방을 옮기는데 필요한 절차라며 재계약한다는 내용을 잘 확인하지 않고 동의를 했다는데 이럴 경우 재계약이 성립되는 건가요? 동생은 그때는 그냥 지낼까 했는데 옮긴 집이 기존 집보다 작고 구조가 너무 불편하여 이사를 하고 싶어 하는데 집주인이 문자로 재계약하지 않았느냐고 무슨 소리냐며 당황스럽다고 했다는데 정식 계약서는 아직 작성하지 않았는데 이 경우 어떻게 해결해야 할까요~ 도와주세요~,그럴때 대출을 방해한다고 구청에 민원을 넣었으면 좋았을 텐데요.다른 방법이 뭔지 몰라도 이미 해결은 되었네요.중개료는 주셔야할거에요.
전세,"안녕하세요.혼인신고를 하지 않고 부동산 전세 계약을 하려고 합니다.전세대출도 필요한 상황이라, 약 50%는 A의 앞으로 대출받고, 25%는 A가, 25%는 B가 부담하고 대출원리금은 둘이 반반 부담하여 상환할 예정입니다.이 경우, 부동산 명의를 A 50%, B 50%로 할 경우 증여세 문제가 없을까요?",그럴때 대출을 방해한다고 구청에 민원을 넣었으면 좋았을 텐데요.다른 방법이 뭔지 몰라도 이미 해결은 되었네요.중개료는 주셔야할거에요.  주긴주되 애를 먹이는 수 밖에요.
전세,"안녕하세요  부동산 전세 관련해서 질문 드립니다. - 상황  1. 현재 전세 거주 중이며, 계약 만료일은 23.08 중순임  2. 이사할 신규 전세는 23.06 말 입주로 계약 완료 (잔금일이 6월말)  3. 기존 전세 임대인은 전세보증금을 계약 만료일(23.08중순)에도 신규 세입자가 없으면 주기 어렵다는 입장  4. 기존 전세는 대출이 없으며, 신규 전세는 은행대출(안심전세)을 끼고 진행함  5. 신규 전세 잔금에는 문제 없음 (기존 보증금 없이 잔금완료) - 질문  1. 위 상황에서 기존 전세 계약 만료일(23.08)에 맞춰 임차권 등기를 진행하려는데, 신규 전세에 전입신고를 잔금일(기존 전세 계약만료일 전, 23.06)에 진행해도 기존 전세 임차권 등기에 문제가 없는지  2. 만약 기존 전세 임차권 등기를 위해 신규 전세에 전입신고를 하면 안될 시, 신규 전세 은행대출에는 문제가 없는지위 내용에 대한 답변 주시면 진심으로 감사하겠습니다.추가로 필요한 정보가 있다면 댓글 부탁드립니다.","​전세사기 중 대항력의 효력발생시기를 악용하는 전세사기가 있습니다. 주택임대차보호법상 대항력이 전입신고 '다음날' 발생하는 것을 악용하여, 전입신고와 '같은날'에 매매를 하거나 근저당권을 설정하는 방식입니다. 이러한 수법으로 세입자의 대항력을 무력화시키는 사례가 굉장히 많습니다.​최근 세입자들의 소중한 보증금을 떼어먹는 전세사기가 기승을 부리고 있어 세입자들의 각별한 주의가 필요한 상황입니다. 하지만 사기꾼들의 수법이 워낙 교묘하기 때문에 조심을 한다고 하더라도 눈 뜨고 코베이는 식으로 전세사기를 당하기 십상입니다. 전세사기는 수년간 그 수법이 진화되어 왔습니다. ​전세사기에 대처하는 방법으로는 (1) 형사고소, (2) 보증금반환청구소송, (3) 채권추심/강제집행이 있습니다. 이 세 가지 절차가 유기적으로 진행되어야 전세사기 사건에서 피해를 회복할 수 있습니다. 공인중개사가 전세사기에 적극 가담했다면 (4) 공인중개사 및 중개사협회에 대한 손해배상청구도 생각해볼 수 있습니다. ​HUG 등 전세보증보험을 가입하였다고 하더라도, 석연치 않은 이유들로 보증이행을 하지 않는 경우가 허다합니다. 보증보험회사의 입장에서도 세입자에게 보증채무를 이행한 뒤 집주인에게 구상권을 행사하여 보증금을 회수해야 하는데, 집주인으로부터 보증금회수가 불가능할 경우 이는 고스란히 보증보험회사의 손해로 귀속되기 때문입니다. 이 경우 보증금반환에 대한 부담은 고스란히 세입자가 부담하게 됩니다.​최근 유행하는 갭투자 전세사기는 결국 갭투자 사기꾼이 남겨놓은 재산을 피해자들끼리 나눠먹기를 하는 형국으로 귀결되는 경우가 많습니다. 따라서 신속한 법적 조치를 취한 쪽이 그렇지 않은 쪽보다 유리할 수밖에 없습니다.​​​"
